genres,id,name,platforms,rating,summary,storyline
"[12, 13, 15]",119159,Fuga: Melodies of Steel,"[6, 48, 49, 130, 167, 169]",99.90281165726643,Fuga is set in a warravaged world where a village is destroyed by the fascist Berman Empire Eleven child survivors band together after the attack and board a gigantic tank known as Taranis  a relic of an ancient but technologicallyadvanced civilization  in order to travel across the dangerous landscape and rescue their families who were taken prisoner The Taranis houses a super weapon called the Soul Cannon which is capable of immense destruction at the cost of a crew members life with the main characters having to choose when and whom to sacrifice in order for the group to reach their destination,Missing
"[5, 32]",135478,Hrot,[6],99.556158788185,Hrot is a singleplayer retro FPS set in a small socialist country neighboring Soviet Union Czechoslovakia after an unspecified disaster in 1986 Those times were dark and terrifying and so is the game,You start in a civil defense shelter deep under a Prague Metro station As a proud holder of the military readiness badge you know what your duty is put on a nonfunctioning gas mask load the vz 52 pistol and protect the peace and your socialist homeland from the strange intruders
"[13, 31]",204360,Goat Simulator 3,"[6, 167, 169]",99.42169996363268,Pilgors baaack Gather your herd and venture forth into Goat Simulator 3 a totally realistic sandbox farmyard experience Invite up to three friends in local or online coop create carnage together or compete in minigames and then not be friends,Missing
[5],41888,Battlefield 3: Premium Edition,"[6, 9, 12]",99.38705779741754,Take your Battlefield 3 multiplayer experience to the next level with Battlefield 3 Premium Edition Containing a staggering amount of content Battlefield 3 Premium offers all expansion packs with early access new soldier and weapon camos and a number of exclusive ingame items all for a onetime fee Battlefield 3 Premium Edition includes expansion packs Back to Karkand Close Quarters Armored Kill End Game and Expansion Pack 5,Missing
"[12, 32]",235846,Halls of Torment,"[3, 6]",99.34626653564618,Slay hordes of terrifying monsters in this casual roguelite action rpg Descend into the Halls of Torment where the lords of the underworld await you Treasures magic trinkets and a growing cast of heroes will grant you the power to vanquish the horrors from beyond How long can you survive,Missing
"[13, 14]",11226,Anstoss 3,[6],99.34094693465835,2000 wurde mit Anstoss 3 die zweite Fortsetzung veröffentlicht Innerhalb eines Jahres verkaufte es sich mehr als 200000 Mal Von den Spielemagazinen wurde es mit guten Wertungen bedacht z B PC Player 87  Gamestar 88  PC Games 86  Jedoch war es zu Beginn geradezu gefüllt mit Bugs was von der Spielergemeinde kritisiert wurde Dennoch wurde es von den AnstossFans mit Begeisterung aufgenommen da es die wichtigsten Elemente von Anstoss 2 Gold enthielt und diese noch weiter vertiefen konnte Als besonders gelungen gilt die 3DSpieldarstellung Der Spieler konnte sich ein komplettes Spiel seines Teams reduziert auf neun Minuten ansehen Auch der Szenenmodus galt als revolutionär da die Szenen nicht wie in den Vorgängerteilen vorberechnet wurden Kommentiert wurden die Spielszenen durch den bekannten Fußballkommentator Günther Koch Auch neu war die Umsetzung des Vereinsgeländes Von Apfelbäumen über Konditionsparcours und DopingLabor bis hin zu Wolkenkratzern konnte der Spieler sein Vereinsgelände mit Gebäuden Gegenständen und Lebewesen mit und ohne Nutzen erweitern Mit der Veröffentlichung des finalen Patches auf Version 140 wurde es nahezu bugfrei und konnte die AnstossSpieler überzeugen Insgesamt wurden bis heute über eine Million Exemplare von Anstoss 3 verkauft und machen es damit zu einem der erfolgreichsten PCSpiele Deutschlands Trotz seines Alters wird Anstoss 3 durch die große Spieltiefe zusammen mit einem gelungenen Text und 3DModus als bester Teil der AnstossReihe angesehen Dass Anstoss 3 auch heute noch sehr beliebt ist hängt auch mit dem Multiplayermodus zusammen So wird es bis zu 4 Spielern ermöglicht im Netzwerk gegeneinander anzutreten,Missing
"[12, 31, 34]",234702,Persona 4 Golden,"[6, 48, 49, 130, 169]",99.205317319456,A coming of age story that sets the protagonist and his friends on a journey kickstarted by a chain of serial murders  Now available on modern platforms the worldrenowned Persona 4 Golden promises unforgettable adventures meaningful bonds and heartwarming experiences,They say your soulmate will appear if you stare into a television set on a rainy night  This strange rumor slowly spreads through the rural town of Inaba the protagonists new home just as a chain of mysterious murders begin As the protagonist and his teammates chase after the truth they find themselves opening the door to another world
"[12, 31]",143761,Pokémon Infinite Fusion,[6],99.09277584593623,Pokémon Infinite Fusion is based on the Pokémon fusion generator  Features   Pokémon Fusion Every Pokémon can be fused with any other Pokémon Each combination has a unique sprite stats movepool Pokédex entry and everything else you could expect from a Pokémon 176400 possible combinations This allows you to get truly creative and have your own truly unique team every playthrough Every Pokémon from Generations 1 and 2 with their evolutions as well as 101 Pokémon from Generations 3 to 7 Over 15000 custom sprites made by the community 16 Badges Fight all 16 Gym Leaders from the Kanto and Johto regions Full Kanto region with extra areas and gen 45 inspired graphics Johto postgame Continue your journey into the Johto region 3 years before the events of Gold and Silver Sevii Islands postgame Explore the Sevii Islands and find some exotic Pokémon Legendary Pokémon 25 Legendary Pokémon to track down and catch Nicknaming Pokémon directly from the menu Over 40 Sidequests Rematch or trade with NPCs after battling them Rematched NPCs become stronger each time and can eventually evolve their Pokémon Fairy type Wonder Trade simulator Faster DayNight system Trainer House Take part in the trainer house challenge in Viridian City to battle against trainers with teams of completely random Pokémon to earn Trainer Points that you can spend on great prizes Integrated speed up button Classic mode or Random mode Reversed mode Special game mode that flips every trainer fusions,Missing
"[15, 35]",115776,Gwent: Crimson Curse,"[6, 48, 49]",98.81135894418323,Along with a multitude of new tools for waging war Crimson Curse introduces over 100 cards across all of GWENTs playable factions Players will be able to afflict the enemy with Poison and Bleeding use Shield and Vitality to defend against incoming damage as well as attempt to turn the tide of battle using the Deathblow and Berserk gameplay mechanics  As always every card comes in both a standard version and a premium animated variant  one of the hallmark features of GWENTs presentation,Dettlaff van der Eretein the mighty higher vampire gamers first met in The Witcher 3 Wild Hunt  Blood and Wine is summoning his kin As the Moon over the Witcher world turns red new breeds of monsters awake new villains emerge and new heroes rise to answer the call
"[12, 31]",22439,The Witcher 3: Wild Hunt - Game of the Year Edition,"[6, 48, 49]",98.66588476603144,Become a professional monster slayer and embark on an adventure of epic proportions Upon its release The Witcher 3 Wild Hunt became an instant classic claiming over 250 Game of the Year awards Now you can enjoy this huge over 100hour long openworld adventure along with both its storydriven expansions worth an extra 50 hours of gameplay This edition includes all additional content  new weapons armor companion outfits new game mode and side quests,In the town of White Orchard Geralt reunites with his long lost lover Yennefer She informs Geralt that Emperor Emhyr has summoned him to the city of Vizima There Emhyr tasks Geralt with finding Ciri who has been recently spotted in various locations Ciri is a Child of the Elder Blood the last heir to an ancient Elven bloodline that bestows her with the power to manipulate space and time  Geralt first follows clues that Ciri was in Velen at Crows Perch the fort of the Bloody Baron The Baron refuses to help but Geralts acquaintance sorceress Keira Metz informs him that an Elven mage Avallach was searching for Ciri Keira directs Geralt to the Crones of Crookback Bog malicious ancient spirits residing near Velen The Crones reveal that they had captured Ciri for the Wild Hunt before she escaped and that they have enslaved the Barons missing wife Anna After determining Annas fate Geralt returns to the Baron who tells him that Ciri went to Novigrad  Arriving in Novigrad Geralt discovers that the Church of the Eternal Fire a militant religious organization is purging mages in the city Rendezvousing with his former lover Triss Merigold Geralt learns that Ciri had contacted his friend Dandelion Geralt navigates Novigrads criminal underworld to rescue Dandelion and discovers that Ciri teleported to the Skellige archipelago While in Novigrad Geralt may assist Triss in liberating fugitive mages  After sailing to Skellige Geralt reunites with Yennefer who has been investigating a magical explosion linked to Ciri The pair track Ciris movements to the island of Lofoten and learn the Wild Hunt have attacked it Following clues they realise that Uma a deformed cursed creature at Crows Perch was present following Ciris escape Before leaving Skellige Geralt can help determine who will become the leader of Skellige following the kings death Yennefer chooses to sever the magical bond that draws her and Geralt together giving him the option to willingly affirm his love for her or end their relationship  The pair recover Uma to the abandoned witcher school of Kaer Morhen where Yennefer successfully removes Umas curse transforming him into Avallach He reveals that he teleported Ciri to the Isle of Mists to save her from the Lofoten attack Geralt travels to the Isle and finds Ciri in a deathlike state until she is awakened by Avallachs magic Ciri reveals that the King of the Wild Hunt Eredins homeworld is being destroyed by a plight known as the White Frost and he wants Ciris power in order to conquer the Continent Ciri and Geralt teleport to Kaer Morhen pursued by the Wild Hunt After a brief reunion with Yennefer Triss and their witcher mentor Vesemir the Hunt attacks Vesemir is killed protecting Ciri and her distress causes her to uncontrollably unleash her Elder power leading Eredin and the Hunt to retreat Geralt Yennefer Triss Ciri and their allies then hold a funeral for Vesemir  Ciri and Geralt travel to Novigrad and help Triss and Yennefer reform the Lodge of Sorceresses to aid in their fight They also learn about the Sunstone a relic that can lure Eredin out and bind him to a location On the Skelligan isle of Undvik Avallach uses the Sunstone to draw out the Hunt and their fleet Geralt Ciri their allies and the Nilfgaardian fleet battle the Hunt before Geralt faces Eredin in combat and emerges victorious As the White Frost descends on Skellige Ciri insists that she must confront it with her Elder Blood before it consumes all life on every world Ciri enters a portal and defeats the White Frost ending the threat  The ending varies depending on choices made throughout the game If Ciri is alive Geralt can retire with either Yennefer or Triss or remain a lone Witcher If Geralt helps Nilfgaard win the war and took Ciri to meet the emperor she will become Empress believing it the best way to positively affect the world if Ciri doesnt meet the Emperor Geralt fakes her death and she becomes a Witcher If Ciri dies fighting the White Frost Geralt hunts down her stolen medallion as a keepsake but is surrounded by monsters upon its discovery leaving his fate ambiguous
