genres,id,name,platforms,rating,summary,storyline
"[2, 9, 14]",57455,Dumb Ways to Die 2: The Games,"[6, 34, 39]",69.99999999999999,Dumb Ways to Die 2 the Games was a game released in November 2014 by Metro Trains Melbourne as a sequel to their Dumb Ways to Die mobile game,Missing
"[5, 10, 12, 31, 32]",99302,Rustler,"[6, 48, 49, 130, 167, 169]",69.99960854386036,Become a medieval thug in a crazy openworld action game full of popculture references Complete insane quests kill heroes steal horses fight guards rob peasants and more All packed in oldschool gameplay style,Rustler is an openworld topdown action game paying tribute to the good old GTA style and gameplay fusing it with a historically inaccurate medieval setting Play as The Guy whose parents apparently were too lazy to give him a proper name Experience feudal injustice inquisition witchhunting and join The Grand Tournament Meet valiant yet incredibly stupid knights Complete a wide variety of twisted missions and quests or dont give a damn about the plot and bring mayhem in the villages and cities Choose to go on foot or by a stolen horse Fight with a sword or pick a fancy automatic crossbow All that spiced up with an inappropriate Monty Python inspired sense of humor  Rustlers world is filled with humor anachronisms and pop culture references Ever been towed for parking in a NO HORSE ZONE Wanna do some cage fights in Medieval Martial Arts Arena Or maybe pimpahorse a little How about joining the RoundEarthers sect  As a poor peasant you really need to get creative in order to win the Grand Tournament Form weird alliances doublecross your foes and dig up dinosaur skeletons in a light easytounderstand and hardtoempathizewith story
[12],8891,Sacred 2: Ice and Blood,[6],69.99791983529882,Expanding the world of Ancaria Ice  Blood features two new regions a new playable character and tons of new items enemys weapons and missions  Key features 2 New Regions  The blood soaked Cursed Forest and the arctic Crystal Region New Enemies Items and End Bosses Over 30 hours of additional game play Configure and develop one of seven characters,Missing
"[13, 31, 32, 33]",118357,Tools Up!,"[6, 48, 49, 130]",69.99789601919038,Gather up to 4 players for this fun couch coop experience for people of all skills Renovate the apartments in the mysterious skyscraper while the tenants are away Be sure to follow their wishes left behind on the blueprints Tear off wallpapers bring down walls bust down doors and cover the floor with vibrant carpets and panels  just be sure to do it in time and clean up after yourself,Missing
"[10, 31]",234256,The Crew: Motorfest,"[6, 48, 49, 167, 169]",69.99759799524212,Welcome to Motorfest Join a oneofakind festival and enjoy the best experiences car culture has to offer in a beautiful Hawaiian open world,Missing
"[2, 31]",27837,Sam & Max: Beyond Time and Space - Episode 3: Night of the Raving Dead,[6],69.99689575960763,Zombie attack Droves of undead are converging in the streets Now Sam  Max must confront their leader  a Eurotrash vampire with a style all his own Are the Freelance Police cool enough to outsmart this emo before his flesheating army usurps the western world,Missing
"[9, 12, 31, 32]",81348,LiEat: The Lie-Eating Dragon & the Azure Dreameater,[6],69.99648610966733,The second game in the LiEat trilogy,A con artist travels with the dragon Efina in search of more information to sell  Led to Azure Town by rumors Hal assumes the identity of a guard at the towns resort  And as they investigate they discover whats going on behind the scenes
"[2, 7, 9, 31, 32]",119324,When the Past Was Around,"[6, 14, 34, 39, 48, 49, 130]",69.99504608016255,When the Past was Around is an adventure pointandclick puzzle game about love moving on letting go and the joy and pain of everything in between,This is the story of Eda a girl in her early 20s Like anyone in her age shes lost She lost her way in the journey to achieve her dreams She lost her way in the journey to find love  That was until she met The Owl  The man that would help her burn her passion the man that would help her find the spark in a relationship and also the man that would teach her about heartbreak
"[13, 15, 32]",150512,Two Point Campus,"[3, 6, 14, 48, 49, 130, 167, 169]",69.99368319463285,Build the university of your dreams with Two Point Campus the follow up management sim with a twist from the creators of Two Point Hospital Get to know your students explore their personalities and fulfill their wants and needs Craft buildings choose courses hire the best staff and build an academic institution to stand the test of time,Its time to spin academia on its head Got a yearning for learning Or just keen to build an educational masterpiece Campus is jampacked with new creative tools to help you build the university of your dreams  For the first time build in the great outdoors as you develop your own delightfully educational campus environment housing the top teaching facilities in the land Whether you prefer building on simple foundations or placing every tree you can build the university you want  Lay down pathways with new easytouse tools Plant glorious collections of outdoor flora Place benches fountains sculptures hedgerows  even picket fences The only limit is your imagination and your ingame bank balance
"[12, 13, 15, 31]",107255,Crossroads Inn,"[6, 49, 130]",69.99322025638595,Build and manage your tavern satisfy the wandering hearts and bellies of sinners and sojourners and most importantly send them out throughout the land to make known your fame near and far But all of this is merely your first step as you soon attract the attention of serious political and military forces and slowly become a part of a ruthless race for power  Dare to defy your own fate in an epic campaign or lose yourself in an endless openworld mode Build your very own tavern hire and oversee staff manage your supply chain and specialize your services research new recipes and encounter a host of unconventional characters Be smart be resourceful and plan ten moves ahead to become the most renowned innkeeper in the realm and one day as sure as the rising of the sun you will rise above your station and those who once jeered will look on in wonder,Missing
"[9, 32]",86323,Hexologic,"[3, 6, 34, 39, 49, 130]",69.9914964444248,Do you like Sudoku You will love Hexologic A puzzle game based on hexagonal fields Over 40 different levels where you will challenge your deductive abilities,Missing
"[2, 9, 31, 32]",20832,A New Beginning: Final Cut,[6],69.9911737052322,A New Beginning is a cinematic adventurethriller done graphic novelstyle,Missing
"[8, 9, 31, 32]",105680,Phogs!,"[6, 48, 49, 130, 170]",69.99067502504366,In Phogs you play as a duo of dogs on a captivating puzzlefilled adventure Linked by a stretchy belly youll need to bark bite and bounce your way through obstacles set across the themed worlds of Food Sleep and Play in coop or singleplayer  Forage through Food World teeming with tasty treats From hot buttered toast to chopped celery even a river of chocolate  Stroll through Sleep World complete with teddy bears cushions and quilts all nestled in the glow of the soothing nightlight  Pounce through the crazy toybox of Play World exploring a beach amusement park a retro arcade and everything in between Woof  Supporting singleplayer and sharedcontroller gameplay plus local and online coop Red and Blue are always ready to play,Missing
"[5, 15]",7668,Iron Brigade,"[6, 12]",69.99055299261502,Join The Mobile Trench Brigade and protect humanity from the evil Monovision menace in this Tower Defense Shooter from Tim Schafers Double Fine Productions Use a combination of mobile firepower and stationary defenses to turn the tide of war in our favor Customize your trench with thousands of possible loadouts March sidebyside with allies from around the world as you fight your way through Europe Africa and the Pacific,Missing
"[12, 13, 31, 32]",23881,Diaries of a Spaceport Janitor,"[6, 14]",69.99025373262688,Diaries of a Spaceport Janitor is an antiadventure game about picking up trash in an alien bazaar You play as the Janitor an Alaensee woman with a municipallysubsidized trash incineration job and dreams of leaving the planet of Xabrans Rock far behind her,Missing
[5],7333,Crackdown 3,"[6, 49]",69.99006035704357,Stop crime as a superpowered Agent of justice in Crackdown 3s hyperpowered sandbox of mayhem and destruction Explore the heights of a futuristic city race through the streets in a transforming vehicle and use your powerful abilities to stop a ruthless criminal empire Developed by original creator Dave Jones Crackdown 3 delivers cooperative mayhem and an allnew multiplayer mode where destruction is your ultimate weapon,Ten years after the events of Crackdown 2 2010 a terrorist attack from an unknown source kills power around the entire world The Agency is thrust back into action after the attack is traced to the city of New Providence The player characters are called into the field by the Agencys Voice as a last resort to dismantle the mysterious organization Terra Nova
"[12, 13, 15, 31, 32]",88130,Nexomon,"[3, 6, 14, 34, 39, 48, 49, 130, 167, 169]",69.99004975124377,Catch evolve and collect over 300 unique Nexomon Assemble the ultimate Nexomon team to save your friends and save the world Clash against legendary champions and become a hero in this epic journey,Missing
"[12, 31]",12057,Drakkhen,"[6, 13, 16, 19, 63, 121]",69.99003984063745,The prophecy has been fulfilled The world shall be ruled by the dragons On an island far away their lords prepare for the conquest of the lands There is only one hope for mankind The emperor sends out four heroes  warriors and magicians  to solve the puzzle of tears and prevent the invasion of the Drakkhen  Drakkhen is a roleplaying game with a visual presentation that combines 3D landscapes and 2D interiors The players party will travel overland on a flat terrain made up of vectors on which 2D objects are zoomed The same type of engine was later used in Eternam The player will encounter monsters and fight them in realtime combat and discover the palaces of the dragon lords Indoors the player has to find a way through the maze of chambers solving puzzles and defeating the minions of the Drakkhen Party members are depicted in four status windows on the left side of the screen thus allowing to see their current status and equipment at once,Missing
"[13, 31, 32]",127346,Sons of the Forest,[6],69.98915984709393,Sent to find a missing billionaire on a remote island you find yourself in a cannibalinfested hellscape Craft build and struggle to survive alone or with friends in this terrifying new openworld survival horror simulator,Sent to find a missing billionaire on a remote island you find yourself in a cannibalinfested hellscape Craft build and struggle to survive alone or with friends in this terrifying new openworld survival horror simulator
"[2, 31]",27839,Sam & Max: Beyond Time and Space - Episode 5: What's New Beelzebub?,[6],69.98696219035202,Judgment day is at hand and its time for a showdown with the guy downstairs to bargain for Boscos soul But in the corporate wasteland known as Hell not even the Freelance Police are safe from eternal damnation Can Sam  Max fight free from Satans grasp or have they reached the end of the line,Missing
"[9, 31, 32]",59252,Darkestville Castle,"[3, 6, 14, 34, 39, 48, 49, 130]",69.98651375605289,Like any decent demon Cid spends his nights performing all kind of evil deeds to the peaceful people of Darkestville Little does he know that his old arch enemy is about to change his life forever,Missing
"[9, 13, 31, 32]",105629,The Shapeshifting Detective,"[6, 14, 39, 48, 49, 130]",69.98626432133042,The Shapeshifting Detective is a supernaturalnoir murder mystery FMV game where you play as a detective who can shapeshift into other characters allowing you to unlock secret conversations and private encounters,Dorota Shaw is dead And the prime suspects are three tarot readers with the uncanny ability to predict murder  or commit it Its your job to find out what else they know  but they wont reveal their dark secrets to just anyone Luckily you can be anyone you want to be Even the next victim
"[31, 34]",18018,Never 7: The End of Infinity,"[6, 8, 14, 23, 34, 38, 39]",69.98570451861521,Never 7 The End of Infinity is the first title in the Infinity series and is followed by Ever 17 The Out of Infinity Remember 11 The Age of Infinity 12Riven The PsiCliminal of Integral and Code_18  In the game the player takes the role of Makoto Ishihara a college student who attends a seminar camp on an island together with three other students he also befriends three other people who he meets on the island The game takes place over the course of a week and consists of the player reading the story occasionally making choices that affect the direction of the plot on the sixth day one of the female characters dies and the game moves back in time to the beginning letting the player use knowledge from the first set of six days to make new choices to try to prevent the characters death,Missing
"[8, 10, 31, 32]",13167,JumpJet Rex,"[3, 6, 14, 48, 49]",69.98468677611841,JumpJet Rex is a punishing old school 2D platformer where players take control of a Tyrannosaurus Rex with extraterrestrial jump boots to save dinokind from extinction by a giant asteroid  As Rex players will jump drop and dash through more than 40 challenging levels and race against the clock to not only preserve life during the Mesozoic era but also prove their platforming prowess against other dino enthusiasts  Players can explore the galaxy and unlock new worlds alone or team up with a friend in coop mode where players will need to coordinate movements to get past challenges,Missing
"[2, 31]",1007,Hector: Badge of Carnage!,"[6, 39]",69.98458976797345,When a hostage crisis erupts in the centre of Clappers Wreake only one man has the diplomatic finesse to defuse a simmering situation before it boils over into a stew of butchery and bloodshed Detective Inspector Hector Hes all theyve got Literally All the other negotiators are dead Hector has a choice to make carry out the terrorists curiously altruistic demands or watch as his fellow officers are picked off one by one Hectors still on the fence  Stagger a drunken mile through the Crime Capital of Britain in the size 9s of Detective Inspector Hector part criminalist part kebabfiend all cop  Do all the things youve dreamed about hit a tramp with a crowbar steal a young mans trousers kick a drug addict into a cardboard box enter a pornshop without embarrassment carry a designer handbag all in the name of justice and all in spectacular groundbreaking 2D  WHAT YOU GET  18 sordid filthy rundown locations  23 welldeveloped  witty characters  1 stinking drunk  40 Inventory items includes Free Lubricant  397 interactive objects  2421 spoken lines of dialogue  Cinematic cutscenes  Original score  A good few hours worth of low action puzzlesolving gameplay,Missing
[5],54638,Vivisector: Beast Within,[6],69.98420342357227,An FPS retelling of The Island of Doctor Moreau this game pits you against an army of heavily armed genetically engineered halfman halfanimal soldiers,Missing
"[5, 8, 31, 32, 33]",17828,20XX,"[6, 48, 49, 130]",69.98331744485414,20XX is a coopfriendly action platformer roguelite Explore procedurally generated levels collect new weapons and abilities purchase upgrades and crush ferocious bosses If you are a fan of roguelikes or Mega Man 20XX is for you,Missing
"[13, 15, 32]",111620,Cheeky Chooks,[6],69.98256151908545,Build a Cheeky Chooks HENPIRE Collect a tonne of unique ultra rare chooks build and customise your farm from a Chook Shed to a Chooktopia Complete missions get bigger farms unlock items and collect a tonne of Cheeky Chooks Some are ultra rare so good luck champ Now get incubating,Missing
"[5, 9, 31]",27019,Resident Evil 7: Biohazard - Banned Footage Vol. 2,"[6, 48, 49]",69.98250514827505,In this DLC this newly unearthed footage exposes further secrets from the dark past of the Baker family,Missing
"[2, 9, 31]",4849,Ankh: Reverse the Curse,"[3, 6, 14]",69.9824118704208,Ankh is a pointandclick 3D adventure game by Deck13 Interactive It features a fully threedimensional environment with cineastic camera movement All content is fully spoken and the soundtrack reflects an authentic Egyptian atmosphere Humor is an important aspect of the game and the influence of classic LucasArts adventure games is noticeable  The player takes the role of Assil the son of a respected architect in Cairo Assil is a party animal but at some point one of his partynights turned out sour When he tries to have some fun in the pyramids with two friends of his he accidentally breaks some urns and thus disturbs the mummy resting in the pyramid The mummy punishes Assil by placing a death curse on him and now he has 24 hours to remove the curse and save himself Later in the game Assil meets the Arabian ambassadors daughter Thara who is also a playable character  Requires a game patch which consists of an updated audio dll file made for Vista to run on Windows Vista or Windows 7,Missing
