genres,id,name,platforms,rating,summary,storyline
"[2, 31, 32]",169552,Saint Kotar,"[6, 48, 49, 130, 167]",17.79112546579838,Saint Kotar is a psychological horror adventure set in an ancient rural town of Croatia Take on the role of two godly men trying to unravel the terrifying truth behind the towns occult happenings and the disappearance of their relative Find your humanity  or descend into madness and death,Missing
"[2, 31]",4251,Plumbers Don't Wear Ties,"[6, 50]",15.58650451157316,Hes a plumber shes a daddys girl Only you can get them together or tear them apart Plumbers have everything Greed sex spirituality whiteknuckle chases shameful propositions a nun humor true love jaded love jealousy taut action comedy a bad guy a good guy a hero spinetingling suspense a hot babe brazen bravado a damsel in distress and a Hollywood ending Plays like a game feels like a movie,Missing
"[5, 12, 15, 31, 32]",24412,ARK: Survival of the Fittest,"[3, 6, 14, 48]",15.02048107867287,ARK Survival of the Fittest is a Multiplayer Online Survival Arena MOSA game that pits as many as 72 combatants against one another in the struggle for survival in a harsh changing environment packed with deadly creatures Evolution Events and other players,Missing
"[9, 31, 32]",20393,North,"[6, 14, 46, 48, 49, 130]",14.45727154257021,Dealing with the issue of the contemporary refugee crisis while at the same time being deeply rooted in a classical cyberpunk atmosphere à la Blade Runner NORTH features a dark synthpop soundtrack a sprawling megacity and weird monsterlike inhabitants,Missing
"[8, 33]",45556,Sonic.EXE,[6],12.26087382045062,In SonicEXE you start as Tails and move through a level But things dont look right All the little animals have been slaughtered Then you find Sonic But Sonic doesnt look right either He tells you he wants to play but losing this game can be fatal After Tails you play as Knuckles the Echidna then as Dr Robotnic Sonic gets no nicer however,Missing
[5],119455,Quake II RTX,[6],12.24632772819076,This special release of Quake II includes the 3 shareware levels but with extensively reworked graphics and codebase to make use of Nvidias raytracing technology in their contemporary GeForce RTX 20 series of graphics cards Quake II RTX is a cuttingedge raytraced reimagining of the old school classic Global lighting effects including realistic reflections refraction shadows ambient occlusion and global illumination are a result of the pathtraced simulation of light,Missing
"[5, 25, 31]",2110,Ride to Hell: Retribution,"[6, 9, 12]",11.86743450200209,Ride to Hell Retribution is a no holds barred brawler set in the tumultuous age of the 1960s A lone rider Jake Conway is locked in a battle to the death against a ruthless gang of bikers called The Devils Hand Jake will employ any means necessary to enact his vengeance weaponizing his environment using handtohand combat on foot and battling it out in highspeed shootouts on Jakes custom hog,Missing
[25],103313,The Quiet Man,"[6, 48]",11.61486370294405,The Quiet Man takes players beyond sound and words to deliver an immersive storydriven cinematic action experience which players can complete in one sitting seamlessly blending highproduction live action realistic CG and pulsepounding action gameplay,Missing
"[12, 15, 16]",13457,Might & Magic: Heroes VI - Pirates of the Savage Sea,[6],11.49380152732092,Pirates of the Savage Sea is an adventure pack DLC for Might  Magic Heroes VI,Missing
"[12, 15, 16]",13458,Might & Magic: Heroes VI - Danse Macabre,[6],11.35351376039545,Danse Macabre is the second DLC downloadable content dubbed adventure packs in this series for Might  Magic Heroes VI It contains a new campaign a new Dynasty Weapon as well as a new set of artifacts A new hero a unique building on the adventure map and a companion are also included,Missing
