genres,id,name,platforms,rating,summary,storyline
[12],29207,Gothic II: Gold Edition,[6],89.99929160074618,Gothic II Gold Edition brings together the excitement of Gothic II and the addon Night of the Raven to your fingertips  You have torn down the magical barrier and released the prisoners of the Mine Valley Now the former criminals of the forests and mountains are causing trouble around the capital of Khorinis The town militia is powerless due to their low amount of forceoutside of the town everyone is helpless against the attacks of the bandits,Missing
"[5, 12, 31]",215769,Cyberpunk 2077: Phantom Liberty,"[6, 167, 169]",89.99664635179275,Phantom Liberty is a spythriller expansion for the openworld actionadventure RPG Cyberpunk 2077 When the orbital shuttle of the President of the New United States of America is shot down over the deadliest district of Night City theres only one person who can save her  you Become V a cyberpunk for hire and dive deep into a tangled web of espionage and political intrigue unraveling a story that connects the highest echelons of power with the brutal world of blackmarket mercenaries  Infiltrate Dogtown a citywithinacity run by a triggerhappy militia and ruled by a leader with an iron fist With the help of NUSA sleeper agent Solomon Reed Idris Elba and the support of Johnny Silverhand Keanu Reeves unravel a web of shattered loyalties and use your every skill to survive in a fractured world of desperate hustlers shadowy netrunners and ruthless mercenaries Built with the power of nextgen hardware in mind Phantom Liberty offers brandnew gameplay mechanics nailbiting courier jobs gigs and missions  and a thrilling main quest where freedom and loyalty always come at a price,Missing
[4],113104,The King of Fighters XV,"[6, 48, 49, 167, 169]",89.97947378242209,The King of Fighters XV is the fifteenth installment of The King of Fighters series Transcend beyond your limits with KOF XV Classic popular characters heroes and villains revived from the dead new challengers and more,Only the worlds toughest fighters can duke it out in the largest martial arts tournament in the world  Though a mysterious being called Verse destroyed the KOF arena its threat was quelled thanks to the brave efforts of the winning challengers Time has passed since the closing of that tumultuous tournament and the next KOF begins backed by a new sponsor  Meanwhile Chizuru Kagura senses something interfering with the seal of Orochi otherwise known as Gaias Will She teams up with Kyo Kusanagi and Iori Yagami to join the KOF and investigate  Amidst these myriad motives fighters resurrected after Verses defeat also join the fray Once again a storm is on the horizon
"[12, 25, 31]",118273,Monster Hunter World: Iceborne Master Edition,"[6, 48, 49]",89.97504990019961,Discover breathtaking environments and battle titanic creatures in this collection that includes Monster Hunter World and its massive expansion Iceborne As a hunter youll take on quests to track  slay monsters in a variety of living breathing habitats Take down these monsters and use their materials to forge even more powerful weapons and armor then prepare for even tougher foes as the story unfolds Each discovery adds new areas creatures and drama to the adventure The Iceborne expansion adds new monsters gear and abilities to Monster Hunter World Picking up right where the base game left off the Research Commission and your hunter set off to a new polar region kicking off a brandnew story set in Hoarfrost Reach Conquer these missions alone or play online with other hunters for epic multiplayer quests,Missing
"[9, 12, 15]",832,Planescape: Torment,"[3, 6, 14, 39]",89.97279750809382,A CRPG set in the Dungeons  Dragons setting of Planescape in which The Nameless One an immortal amnesiac sets off on a quest across the infinite Planes and gathers a party of conflicted companions to find out who he is and reclaim his mortality Throughout it he faces the consequences of the horrors he committed in his past lives and tries to find the root of all the torment plaguing his companions and the Planes,The games story begins when The Nameless One wakes up in a mortuary He is immediately approached by a floating skull Morte who offers advice on how to escape Morte also reads the tattoos written on The Nameless Ones back which were inked there as reminders to himself that contain instructions to find a man named Pharod After a conversation with the ghost of his former lover Deionarra and passing by various undead The Nameless One leaves the mortuary to explore the slums of Sigil
"[12, 16]",217554,Octopath Traveler II,"[6, 48, 49, 130, 167, 169]",89.9710486400415,This game is a brandnew entry in the Octopath Traveler series It takes the series HD2D graphics a fusion of retro pixel art and 3DCG to even greater heights In the world of Solistia eight new travelers venture forth into an exciting new era Where will you go What will you do Whose tale will you bring to life Every path is yours to take Embark on an adventure all your own,Missing
"[11, 15]",10107,Corsairs: Conquest at Sea,[6],89.96300017735103,Corsairs Conquest at Sea is a 1999 strategyactionadventure game for the PC developed and published by Microïds known for Syberia and its continuation Syberia II The game is a simulation of the life of a privateer employed by either England France The Netherlands or Spain in most likely the 17th century The player can take part in either the campaign which consists of several scenarios with a specific goal or adventure mode where the goal is simply to capture all the ports on the map for your nation,Missing
"[12, 25, 31]",140972,Nioh 2: The Complete Edition,"[6, 48]",89.96058630728349,Battle hordes of yokai in this masocore Action RPG Create your protagonist and embark on an adventure through a myriad of locales across Japan during the Sengoku period Utilize the new Yokai Shift ability to defeat even the most ferocious yokai and be prepared to brave through Dark Realms created by your enemies,Much like the previous title which garnered much praise from fans and critics alike Nioh 2 contains an original profound story surrounding military commanders from the Sengoku period However Nioh 2 goes above and beyond its predecessor by including the new Yokai Shift ability which allows the protagonist to utilize new powerful forms to defeat even the most formidable yokai in battle New to Nioh 2 your enemies can now create a Dark Realm which raises the stakes of battle and creates new challenges for your protagonist to overcome We hope you enjoy conquering fearsome monsters as you unleash your darkness in the world of Nioh 2
"[5, 31]",128334,Star Wars Battlefront II: Celebration Edition,"[6, 48, 49]",89.94735088602603,Put your mastery of the blaster and the Force to the test online and offline in STAR WARS Battlefront II Celebration Edition Heroes are born on the battlefront Be the hero in the ultimate STAR WARS battle fantasy,Missing
[31],82374,Alien: Isolation - The Collection,"[3, 6, 14, 48, 49]",89.9465511876405,Winner of over 50 Game Of The Year awards  Contains the full game and seven packs of additional content  Last Survivor and Crew Expendable featuring the original AlienTM cast  All five Survivor mode packs including Corporate Lockdown Trauma Safe Haven Lost Contact and The Trigger  Discover the true meaning of fear in Alien Isolation a survival horror set in an atmosphere of constant dread and mortal danger Fifteen years after the events of Alien Ellen Ripleys daughter Amanda enters a desperate battle for survival on a mission to unravel the truth behind her mothers disappearance  As Amanda you will navigate through an increasingly volatile world as you find yourself confronted on all sides by a panicked desperate population and an unpredictable ruthless Alien  Underpowered and underprepared you must scavenge resources improvise solutions and use your wits not just to succeed in your mission but to simply stay alive  Created using the CATHODE engine,15 years after the events of the original Alien film Amanda Ripley daughter of Ellen Ripley learns from Christopher Samuels an android working for the WeylandYutani corporation that the flight recorder of her mothers ship the Nostromo was recently located by the crew of a salvage vessel the Anesidora The flight recorder is being held aboard Sevastopol a remote space station owned by the Seegson corporation in orbit around the KG348 gas giant Samuels offers Ripley a place on the WeylandYutani team being sent to retrieve it so that she can have closure regarding the fate of her missing mother Ripley Samuels and WeylandYutani executive Nina Taylor travel to Sevastopol on board the Torrens courier ship The group arrives at Sevastopol to find the station damaged and its communications offline They attempt to spacewalk over to the station to investigate but their EVA line is severed by debris and Ripley is separated from the others and forced to enter the station on her own  While exploring Sevastopol Ripley finds the flight recorder of the Nostromo with no data and learns that the station is out of control due to a deadly alien creature lurking aboard After regrouping with Samuels and Taylor Ripley meets the stations Marshal Waits and his deputy Ricardo Waits explains that the alien was brought onto the station by Anesidora captain Henry Marlow whose crew discovered the flight recorder near the LV426 moon where they also found a derelict ship previously found by the Nostromo crew and a nest of alien eggs contained within While exploring the derelict Marlows wife was attacked by a facehugger She was then brought aboard Sevastopol for emergency medical treatment but died after a chestburster hatched from her Waits convinces Ripley to contain the alien inside a remote module of the station Although Ripley is successful Waits ejects the module from the station with her still inside As the module careens towards KG348 Ripley spacejumps back to Sevastopol using a space suit  Ripley makes her way back to confront Waits but Ricardo reveals that the stations service androids abruptly started slaughtering the remaining crew including Waits Samuels attempts to interface with the stations controlling artificial intelligence APOLLO to cease the rampage However the systemss defensive countermeasures kill him shortly after he opens a path for Ripley into APOLLOs control core There Ripley discovers that Seegson had been trying to sell off Sevastopol to WeylandYutani who instructed APOLLO to protect the alien at all costs Ripley tells APOLLO that the creature is no longer aboard the station and demands to cease all activity but the system refuses stating that scheduled reactor scans are unverified At the reactor Ripley discovers an alien nest and initiates a reactor purge to destroy it Ripley learns from Ricardo that Taylor was sent to retrieve the alien and that she freed Marlow in exchange for the location of LV426 However Marlow doublecrossed her and took her hostage aboard the Anesidora  Aboard the Anesidora Ripley discovers a message from her mother that was recorded after her initial report of the events on the Nostromo thus finally giving Ripley closure Marlow attempts to overload the fusion reactor of the Anesidora to destroy the station and ensure that no remaining alien creatures survive Taylor kills him in attempt to reverse the process but she herself is killed by the electric discharge forcing Ripley to escape shortly before the Anesidora explodes The explosion destroys Sevastopols orbital stabilisers causing the station to slowly drift into KG348s atmosphere Ripley and Ricardo contact the Torrens for extraction but a facehugger latches on to Ricardo forcing Ripley to leave him After making her way outside to help the Torrens detach from the station Ripley is surrounded by alien creatures and ultimately thrown into the ship by a blast Aboard the Torrens Ripley discovers that another alien has boarded the ship When Ripley is cornered in the airlock she ejects herself and the alien into space Adrift in her space suit Ripley is awakened by a searchlight
